congress,icpsr_id,state_code,congress_district,state,party_code,name,dim1,dim2,chamber_ind
85,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
86,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
87,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
88,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
89,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
90,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
91,672,37,2,SOUTH D,200,BERRY,0.279,0.032,0
105,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
106,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
107,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
108,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
109,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
110,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
111,29702,42,1,ARKANSA,100,BERRY,-0.257,0.496,0
96,14606,42,2,ARKANSA,200,BETHUNE  E,0.229,-0.107,0
97,14606,42,2,ARKANSA,200,BETHUNE  E,0.229,-0.107,0
98,14606,42,2,ARKANSA,200,BETHUNE  E,0.229,-0.107,0
82,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
83,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
84,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
85,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
86,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
87,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
88,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
89,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
90,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
91,680,24,8,OHIO,200,BETTS,0.288,-0.136,0
92,680,24,8,OHIO,200,BETTS J,0.288,-0.136,0
90,11000,41,7,ALABAMA,100,BEVILL,-0.133,0.636,0
91,11000,41,7,ALABAMA,100,BEVILL,-0.133,0.636,0
94,11000,41,4,ALABAMA,100,BEVILL,-0.133,0.636,0
95,11000,41,4,ALABAMA,100,BEVILL,-0.133,0.636,0
102,11000,41,4,ALABAMA,100,BEVILL,-0.133,0.636,0
103,11000,41,4,ALABAMA,100,BEVILL,-0.133,0.636,0
104,11000,41,4,ALABAMA,100,BEVILL,-0.133,0.636,0
96,11000,41,4,ALABAMA,100,BEVILL  T,-0.133,0.636,0
97,11000,41,4,ALABAMA,100,BEVILL  T,-0.133,0.636,0
98,11000,41,4,ALABAMA,100,BEVILL  T,-0.133,0.636,0
99,11000,41,4,ALABAMA,100,BEVILL  T,-0.133,0.636,0
100,11000,41,4,ALABAMA,100,BEVILL  T,-0.133,0.636,0
101,11000,41,4,ALABAMA,100,BEVILL  TOM,-0.133,0.636,0
92,11000,41,7,ALABAMA,100,BEVILL T,-0.133,0.636,0
93,11000,41,4,ALABAMA,100,BEVILL T,-0.133,0.636,0
91,12003,13,24,NEW YOR,100,BIAGGI,-0.275,0.137,0
94,12003,13,10,NEW YOR,100,BIAGGI,-0.275,0.137,0
95,12003,13,10,NEW YOR,100,BIAGGI,-0.275,0.137,0
96,12003,13,10,NEW YOR,100,BIAGGI  M,-0.275,0.137,0
97,12003,13,10,NEW YOR,100,BIAGGI  M,-0.275,0.137,0
98,12003,13,19,NEW YOR,100,BIAGGI  M,-0.275,0.137,0
99,12003,13,19,NEW YOR,100,BIAGGI  M,-0.275,0.137,0
100,12003,13,19,NEW YOR,100,BIAGGI  M,-0.275,0.137,0
92,12003,13,24,NEW YOR,100,BIAGGI M,-0.275,0.137,0
93,12003,13,10,NEW YOR,100,BIAGGI M,-0.275,0.137,0
84,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
85,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
86,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
87,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
88,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
89,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
90,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
91,688,65,0,NEVADA,100,BIBLE,-0.126,0.33,1
92,688,65,0,NEVADA,100,BIBLE A,-0.126,0.33,1
93,688,65,0,NEVADA,100,BIBLE A,-0.126,0.33,1
94,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
95,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
102,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
103,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
104,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
105,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
106,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
107,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
108,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
109,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
110,14101,11,0,DELAWAR,100,BIDEN,-0.306,0.043,1
96,14101,11,0,DELAWAR,100,BIDEN  J,-0.306,0.043,1
97,14101,11,0,DELAWAR,100,BIDEN  J,-0.306,0.043,1
98,14101,11,0,DELAWAR,100,BIDEN  J,-0.306,0.043,1
99,14101,11,0,DELAWAR,100,BIDEN  J,-0.306,0.043,1
100,14101,11,0,DELAWAR,100,BIDEN  J,-0.306,0.043,1
101,14101,11,0,DELAWAR,100,BIDEN  JOSE,-0.306,0.043,1
93,14101,11,0,DELAWAR,100,BIDEN J,-0.306,0.043,1
79,699,25,5,WISCONS,100,BIEMILLER,-0.425,-0.208,0
81,699,25,5,WISCONS,100,BIEMILLER,-0.425,-0.208,0
75,700,31,4,IOWA,100,BIERMANN,-0.071,0.365,0
90,11001,14,8,PENNSYL,200,BIESTER,-0.012,-0.564,0
91,11001,14,8,PENNSYL,200,BIESTER,-0.012,-0.564,0
94,11001,14,8,PENNSYL,200,BIESTER,-0.012,-0.564,0
92,11001,14,8,PENNSYL,200,BIESTER E,-0.012,-0.564,0
93,11001,14,8,PENNSYL,200,BIESTER E,-0.012,-0.564,0
108,29912,21,13,ILLINOI,200,BIGGERT,0.377,-0.374,0
109,29912,21,13,ILLINOI,200,BIGGERT,0.377,-0.374,0
110,29912,21,13,ILLINOI,200,BIGGERT,0.377,-0.374,0
111,29912,21,13,ILLINOI,200,BIGGERT,0.377,-0.374,0
112,29912,21,13,ILLINOI,200,BIGGERT,0.377,-0.374,0
106,29912,21,13,ILLINOI,200,BIGGERT  JU,0.377,-0.374,0
107,29912,21,13,ILLINOI,200,BIGGERT  JU,0.377,-0.374,0
75,704,24,2,OHIO,100,BIGLOW,-0.219,-0.263,0
75,710,46,0,MISSISS,100,BILBO,0.04,0.701,1
76,710,46,0,MISSISS,100,BILBO,0.04,0.701,1
77,710,46,0,MISSISS,100,BILBO,0.04,0.701,1
78,710,46,0,MISSISS,100,BILBO,0.04,0.701,1
79,710,46,0,MISSISS,100,BILBO,0.04,0.701,1
102,15403,65,1,NEVADA,100,BILBRAY,-0.146,0.136,0
103,15403,65,1,NEVADA,100,BILBRAY,-0.146,0.136,0
104,29508,71,49,CALIFOR,200,BILBRAY,0.427,-0.34,0
105,29508,71,49,CALIFOR,200,BILBRAY,0.427,-0.34,0
106,29508,71,49,CALIFOR,200,BILBRAY,0.427,-0.34,0
109,29508,71,50,CALIFOR,200,BILBRAY,0.427,-0.34,0
110,29508,71,50,CALIFOR,200,BILBRAY,0.427,-0.34,0
111,29508,71,50,CALIFOR,200,BILBRAY,0.427,-0.34,0
112,29508,71,50,CALIFOR,200,BILBRAY,0.427,-0.34,0
100,15403,65,1,NEVADA,100,BILBRAY  J,-0.146,0.136,0
101,15403,65,1,NEVADA,100,BILBRAY  JA,-0.146,0.136,0
108,15006,43,9,FLORIDA,200,BILIRAKI,0.329,-0.083,0
109,15006,43,9,FLORIDA,200,BILIRAKI,0.329,-0.083,0
110,20758,43,9,FLORIDA,200,BILIRAKI,0.388,-0.046,0
111,20758,43,9,FLORIDA,200,BILIRAKI,0.388,-0.046,0
112,20758,43,9,FLORIDA,200,BILIRAKI,0.388,-0.046,0
113,20758,43,12,FLORIDA,200,BILIRAKI,0.388,-0.046,0
98,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
99,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
100,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
101,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
102,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
103,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
104,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
105,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
106,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
107,15006,43,9,FLORIDA,200,BILIRAKIS,0.329,-0.083,0
75,713,35,4,NEBRASK,100,BINDERUP,-0.104,0.056,0
98,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
99,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
102,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
103,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
104,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
105,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
106,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
107,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
108,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
109,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
110,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
111,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
112,14912,66,0,NEW MEX,100,BINGAMAN,-0.254,0.093,1
100,14912,66,0,NEW MEX,100,BINGAMAN  J,-0.254,0.093,1
101,14912,66,0,NEW MEX,100,BINGAMAN  J,-0.254,0.093,1
89,10705,13,23,NEW YOR,100,BINGHAM,-0.477,-0.36,0
90,10705,13,23,NEW YOR,100,BINGHAM,-0.477,-0.36,0
91,10705,13,23,NEW YOR,100,BINGHAM,-0.477,-0.36,0
94,10705,13,22,NEW YOR,100,BINGHAM,-0.477,-0.36,0
95,10705,13,22,NEW YOR,100,BINGHAM,-0.477,-0.36,0
96,10705,13,22,NEW YOR,100,BINGHAM  J,-0.477,-0.36,0
97,10705,13,22,NEW YOR,100,BINGHAM  J,-0.477,-0.36,0
92,10705,13,23,NEW YOR,100,BINGHAM J,-0.477,-0.36,0
93,10705,13,22,NEW YOR,100,BINGHAM J,-0.477,-0.36,0
77,731,21,25,ILLINOI,200,BISHOP,0.41,-0.429,0
78,731,21,25,ILLINOI,200,BISHOP,0.41,-0.429,0
82,731,21,26,ILLINOI,200,BISHOP,0.41,-0.429,0
83,731,21,25,ILLINOI,200,BISHOP,0.41,-0.429,0
103,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
104,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
105,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
106,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
107,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
108,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
108,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
108,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
109,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
109,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
109,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
110,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
110,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
110,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
111,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
111,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
111,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
112,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
112,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
112,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
113,29339,44,2,GEORGIA,100,BISHOP,-0.231,0.269,0
113,20338,13,1,NEW YOR,100,BISHOP,-0.262,-0.143,0
113,20357,67,1,UTAH,200,BISHOP,0.462,0.088,0
79,731,21,25,ILLINOI,200,BISHOP  C.,0.41,-0.429,0
80,731,21,25,ILLINOI,200,BISHOP  C.,0.41,-0.429,0
81,731,21,26,ILLINOI,200,BISHOP  C.,0.41,-0.429,0
75,743,41,0,ALABAMA,100,BLACK,-0.275,0.569,1
112,21180,54,6,TENNESS,200,BLACK,0.447,0.093,0
113,21180,54,6,TENNESS,200,BLACK,0.447,0.093,0
90,11002,44,4,GEORGIA,200,BLACKBURN,0.288,0.06,0
91,11002,44,4,GEORGIA,200,BLACKBURN,0.288,0.06,0
108,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
109,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
110,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
111,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
112,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
113,20351,54,7,TENNESS,200,BLACKBURN,0.504,0.118,0
92,11002,44,4,GEORGIA,200,BLACKBURN B,0.288,0.06,0
93,11002,44,4,GEORGIA,200,BLACKBURN B,0.288,0.06,0
76,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
77,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
78,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
79,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
80,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
81,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
82,758,23,6,MICHIGA,200,BLACKNEY,0.202,-0.252,0
102,29140,14,2,PENNSYL,100,BLACKWELL,-0.44,-0.24,0
103,29140,14,2,PENNSYL,100,BLACKWELL,-0.44,-0.24,0
105,29716,21,5,ILLINOI,100,BLAGOJEVICH,-0.241,-0.204,0
106,29716,21,5,ILLINOI,100,BLAGOJEVICH,-0.241,-0.204,0
107,29716,21,5,ILLINOI,100,BLAGOJEVICH,-0.241,-0.204,0
87,777,49,0,TEXAS,100,BLAKLEY,0.156,0.65,1
94,14206,23,18,MICHIGA,100,BLANCHARD,-0.303,-0.085,0
95,14206,23,18,MICHIGA,100,BLANCHARD,-0.303,-0.085,0
96,14206,23,18,MICHIGA,100,BLANCHARD,-0.303,-0.085,0
97,14206,23,18,MICHIGA,100,BLANCHARD,-0.303,-0.085,0
75,785,40,1,VIRGINI,100,BLAND,-0.117,0.708,0
76,785,40,1,VIRGINI,100,BLAND,-0.117,0.708,0
77,785,40,1,VIRGINI,100,BLAND,-0.117,0.708,0
78,785,40,1,VIRGINI,100,BLAND,-0.117,0.708,0
80,785,40,1,VIRGINI,100,BLAND  S.,-0.117,0.708,0
81,785,40,1,VIRGINI,100,BLAND  S.,-0.117,0.708,0
79,785,40,1,VIRGINI,100,BLAND  S.O.,-0.117,0.708,0
90,11003,54,7,TENNESS,100,BLANTON,-0.164,0.539,0
91,11003,54,7,TENNESS,100,BLANTON,-0.164,0.539,0
92,11003,54,7,TENNESS,100,BLANTON R,-0.164,0.539,0
82,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
83,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
84,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
85,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
86,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
87,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
88,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
89,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
90,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
91,789,33,8,MINNESO,100,BLATNIK,-0.42,0.126,0
80,789,33,8,MINNESO,100,BLATNIK  J.,-0.42,0.126,0
81,789,33,8,MINNESO,100,BLATNIK  J.,-0.42,0.126,0
92,789,33,8,MINNESO,100,BLATNIK J,-0.42,0.126,0
93,789,33,8,MINNESO,100,BLATNIK J,-0.42,0.126,0
102,14802,40,3,VIRGINI,200,BLILEY,0.313,0.014,0
103,14802,40,7,VIRGINI,200,BLILEY,0.313,0.014,0
104,14802,40,7,VIRGINI,200,BLILEY,0.313,0.014,0
105,14802,40,7,VIRGINI,200,BLILEY,0.313,0.014,0
106,14802,40,7,VIRGINI,200,BLILEY,0.313,0.014,0
97,14802,40,3,VIRGINI,200,BLILEY  T,0.313,0.014,0
98,14802,40,3,VIRGINI,200,BLILEY  T,0.313,0.014,0
99,14802,40,3,VIRGINI,200,BLILEY  T,0.313,0.014,0
100,14802,40,3,VIRGINI,200,BLILEY  T,0.313,0.014,0
101,14802,40,3,VIRGINI,200,BLILEY  THO,0.313,0.014,0
84,798,44,8,GEORGIA,100,BLITCH,-0.018,0.679,0
85,798,44,8,GEORGIA,100,BLITCH,-0.018,0.679,0
86,798,44,8,GEORGIA,100,BLITCH,-0.018,0.679,0
87,798,44,8,GEORGIA,100,BLITCH,-0.018,0.679,0
75,802,13,19,NEW YOR,100,BLOOM,-0.435,-0.207,0
76,802,13,19,NEW YOR,100,BLOOM,-0.435,-0.207,0
77,802,13,19,NEW YOR,100,BLOOM,-0.435,-0.207,0
78,802,13,19,NEW YOR,100,BLOOM,-0.435,-0.207,0
79,802,13,20,NEW YOR,100,BLOOM  S.,-0.435,-0.207,0
80,802,13,20,NEW YOR,100,BLOOM  S.,-0.435,-0.207,0
94,14207,31,2,IOWA,100,BLOUIN,-0.243,-0.346,0
95,14207,31,2,IOWA,100,BLOUIN,-0.243,-0.346,0
108,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
109,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
110,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
111,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
112,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
113,29588,72,3,OREGON,100,BLUMENAU,-0.357,-0.6,0
104,29588,72,3,OREGON,100,BLUMENAUER,-0.357,-0.6,0
105,29588,72,3,OREGON,100,BLUMENAUER,-0.357,-0.6,0
106,29588,72,3,OREGON,100,BLUMENAUER,-0.357,-0.6,0
107,29588,72,3,OREGON,100,BLUMENAUER,-0.357,-0.6,0
112,41101,1,0,CONNECT,100,BLUMENTHAL,-0.308,-0.097,1
113,41101,1,0,CONNECT,100,BLUMENTHAL,-0.308,-0.097,1
105,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
106,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
107,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
108,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
109,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
110,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
111,29735,34,7,MISSOUR,200,BLUNT,0.372,0.148,0
112,29735,34,0,MISSOUR,200,BLUNT,0.372,0.148,1
113,29735,34,0,MISSOUR,200,BLUNT,0.372,0.148,1
103,29357,3,3,MASSACH,200,BLUTE,0.168,-0.251,0
104,29357,3,3,MASSACH,200,BLUTE,0.168,-0.251,0
111,20943,24,16,OHIO,100,BOCCIERI,-0.174,0.258,0
102,15007,13,25,NEW YOR,200,BOEHLERT,0.126,-0.507,0
103,15007,13,23,NEW YOR,200,BOEHLERT,0.126,-0.507,0
104,15007,13,23,NEW YOR,200,BOEHLERT,0.126,-0.507,0
105,15007,13,23,NEW YOR,200,BOEHLERT,0.126,-0.507,0
106,15007,13,23,NEW YOR,200,BOEHLERT,0.126,-0.507,0
107,15007,13,23,NEW YOR,200,BOEHLERT,0.126,-0.507,0
108,15007,13,24,NEW YOR,200,BOEHLERT,0.126,-0.507,0
109,15007,13,24,NEW YOR,200,BOEHLERT,0.126,-0.507,0
98,15007,13,25,NEW YOR,200,BOEHLERT  S,0.126,-0.507,0
99,15007,13,25,NEW YOR,200,BOEHLERT  S,0.126,-0.507,0
100,15007,13,25,NEW YOR,200,BOEHLERT  S,0.126,-0.507,0
101,15007,13,25,NEW YOR,200,BOEHLERT  S,0.126,-0.507,0
75,820,22,8,INDIANA,100,BOEHNE,-0.015,0.197,0
76,820,22,8,INDIANA,100,BOEHNE,-0.015,0.197,0
77,820,22,8,INDIANA,100,BOEHNE,-0.015,0.197,0
102,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
103,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
104,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
105,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
106,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
107,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
108,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
109,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
110,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
111,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
113,29137,24,8,OHIO,200,BOEHNER,0.388,0.109,0
77,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
81,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
82,823,11,1,DELAWAR,200,BOGGS,0.155,-0.462,0
82,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
83,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
84,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
85,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
86,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
87,823,11,0,DELAWAR,200,BOGGS,0.155,-0.462,1
87,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
88,823,11,0,DELAWAR,200,BOGGS,0.155,-0.462,1
88,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
89,823,11,0,DELAWAR,200,BOGGS,0.155,-0.462,1
89,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
90,823,11,0,DELAWAR,200,BOGGS,0.155,-0.462,1
90,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
91,823,11,0,DELAWAR,200,BOGGS,0.155,-0.462,1
91,824,45,2,LOUISIA,100,BOGGS,-0.223,0.477,0
94,14067,45,2,LOUISIA,100,BOGGS,-0.302,0.392,0
95,14067,45,2,LOUISIA,100,BOGGS,-0.302,0.392,0
96,14067,45,2,LOUISIA,100,BOGGS  C,-0.302,0.392,0
97,14067,45,2,LOUISIA,100,BOGGS  C,-0.302,0.392,0
98,14067,45,2,LOUISIA,100,BOGGS  C,-0.302,0.392,0
99,14067,45,2,LOUISIA,100,BOGGS  C,-0.302,0.392,0
100,14067,45,2,LOUISIA,100,BOGGS  C,-0.302,0.392,0
101,14067,45,2,LOUISIA,100,BOGGS  CORI,-0.302,0.392,0
80,823,11,1,DELAWAR,200,BOGGS  J.,0.155,-0.462,0
81,823,11,1,DELAWAR,200,BOGGS  J.,0.155,-0.462,0
80,824,45,2,LOUISIA,100,BOGGS  T.,-0.223,0.477,0
92,824,45,2,LOUISIA,100,BOGGS H,-0.223,0.477,0
92,823,11,0,DELAWAR,200,BOGGS J,0.155,-0.462,1
93,14067,45,2,LOUISIA,100,BOGGS L,-0.302,0.392,0
75,828,25,7,WISCONS,370,BOILEAU,-0.182,-0.53,0
75,831,14,11,PENNSYL,100,BOLAND,-0.481,0.027,0
76,831,14,11,PENNSYL,100,BOLAND,-0.481,0.027,0
83,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
84,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
85,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
86,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
87,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
88,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
89,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
90,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
91,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
94,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
95,830,3,2,MASSACH,100,BOLAND,-0.263,-0.057,0
96,830,3,2,MASSACH,100,BOLAND  E,-0.263,-0.057,0
97,830,3,2,MASSACH,100,BOLAND  E,-0.263,-0.057,0
98,830,3,2,MASSACH,100,BOLAND  E,-0.263,-0.057,0
99,830,3,2,MASSACH,100,BOLAND  E,-0.263,-0.057,0
100,830,3,2,MASSACH,100,BOLAND  E,-0.263,-0.057,0
92,830,3,2,MASSACH,100,BOLAND E,-0.263,-0.057,0
93,830,3,2,MASSACH,100,BOLAND E,-0.263,-0.057,0
77,831,14,11,PENNSYL,100,BOLAND MR.,-0.481,0.027,0
76,834,25,1,WISCONS,200,BOLLES,0.26,-0.365,0
77,834,25,1,WISCONS,200,BOLLES,0.26,-0.365,0
82,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
83,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
84,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
85,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
86,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
87,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
88,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
89,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
90,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
91,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
94,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
95,835,34,5,MISSOUR,100,BOLLING,-0.441,0.184,0
96,835,34,5,MISSOUR,100,BOLLING  R,-0.441,0.184,0
97,835,34,5,MISSOUR,100,BOLLING  R,-0.441,0.184,0
81,835,34,5,MISSOUR,100,BOLLING  R.,-0.441,0.184,0
92,835,34,5,MISSOUR,100,BOLLING R,-0.441,0.184,0
93,835,34,5,MISSOUR,100,BOLLING R,-0.441,0.184,0
77,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
78,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
82,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
85,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
86,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
87,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
89,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
90,837,24,22,OHIO,200,BOLTON,0.168,-0.434,0
79,837,24,22,OHIO,200,BOLTON  F.,0.168,-0.434,0
80,837,24,22,OHIO,200,BOLTON  F.,0.168,-0.434,0
81,837,24,22,OHIO,200,BOLTON  F.,0.168,-0.434,0
83,837,24,22,OHIO,200,BOLTON  F.,0.168,-0.434,0
84,837,24,22,OHIO,200,BOLTON  F.,0.168,-0.434,0
